Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,City
257731380,C,Member,Male,Sports and travel,82.93,4,16.586000000000002,348.30600000000004,2019-01-20,16:51,Ewallet,9.6,Naypyitaw
345084992,A,Normal,Male,Home and lifestyle,33.99,6,10.197000000000001,214.137,2019-03-08,15:37,Credit card,7.7,Yangon
549964200,C,Member,Male,Food and beverages,17.04,4,3.408,71.568,2019-03-08,20:15,Ewallet,7.0,Naypyitaw
810606344,C,Normal,Female,Electronic accessories,40.86,8,16.344,343.224,2019-02-07,14:38,Credit card,6.5,Naypyitaw
450282866,C,Member,Male,Food and beverages,17.44,5,4.36,91.56,2019-01-15,19:25,Cash,8.1,Naypyitaw
394303170,B,Member,Female,Sports and travel,88.43,8,35.37200000000001,742.812,2019-03-22,19:35,Credit card,4.3,Mandalay
138175109,A,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,2019-01-15,15:42,Credit card,6.5,Yangon
192987397,C,Normal,Male,Fashion accessories,12.78,1,0.639,13.418999999999999,2019-01-08,14:11,Ewallet,9.5,Naypyitaw
301119629,A,Normal,Female,Sports and travel,19.1,7,6.685000000000001,140.38500000000002,2019-01-15,10:43,Cash,9.7,Yangon
390805128,B,Member,Female,Health and beauty,19.15,1,0.9575,20.107499999999998,2019-01-28,17:58,Credit card,9.5,Mandalay
235468343,C,Member,Male,Food and beverages,27.66,10,13.830000000000002,290.43,2019-02-14,11:26,Credit card,8.9,Naypyitaw
453127053,C,Normal,Male,Fashion accessories,45.74,3,6.861000000000001,144.081,2019-03-10,17:38,Credit card,6.5,Naypyitaw
296117041,B,Member,Female,Health and beauty,27.07,1,1.3535000000000001,28.4235,2019-01-12,20:07,Credit card,5.3,Mandalay
449272918,B,Member,Female,Sports and travel,39.12,1,1.956,41.076,2019-03-26,11:02,Credit card,9.6,Mandalay
891017034,B,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,2019-01-01,19:07,Cash,6.7,Mandalay
744095786,B,Normal,Male,Electronic accessories,22.01,6,6.603000000000001,138.663,2019-01-02,18:50,Cash,7.6,Mandalay
727170390,A,Normal,Female,Food and beverages,63.61,5,15.902500000000002,333.9525,2019-03-16,12:43,Ewallet,4.8,Yangon
568883448,A,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2019-03-03,15:09,Ewallet,5.5,Yangon
187835490,A,Member,Male,Electronic accessories,20.77,4,4.154,87.234,2019-01-31,13:47,Cash,4.7,Yangon
767541907,B,Member,Female,Fashion accessories,29.56,5,7.39,155.18999999999997,2019-02-13,16:59,Cash,6.9,Mandalay
710464433,B,Member,Female,Food and beverages,77.4,9,34.830000000000005,731.4300000000001,2019-02-15,14:15,Credit card,4.5,Mandalay
533335337,B,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,2019-02-07,20:24,Cash,6.2,Mandalay
325908763,C,Member,Female,Electronic accessories,46.57,10,23.285,488.985,2019-01-27,13:58,Cash,7.6,Naypyitaw
729467422,C,Normal,Male,Food and beverages,35.89,1,1.7945000000000002,37.6845,2019-02-23,16:52,Credit card,7.9,Naypyitaw
639761242,C,Normal,Male,Food and beverages,40.52,5,10.130000000000003,212.73000000000002,2019-02-03,15:19,Cash,4.5,Naypyitaw
234034040,B,Member,Female,Food and beverages,73.05,10,36.525,767.025,2019-03-03,12:25,Credit card,8.7,Mandalay
326712155,C,Normal,Female,Sports and travel,73.95,4,14.790000000000001,310.59000000000003,2019-02-03,10:02,Cash,6.1,Naypyitaw
320328842,C,Member,Female,Food and beverages,22.62,1,1.131,23.751,2019-03-17,18:58,Cash,6.4,Naypyitaw
470329057,A,Member,Male,Food and beverages,51.34,5,12.835000000000003,269.535,2019-03-28,15:31,Credit card,9.1,Yangon
878302331,C,Member,Female,Sports and travel,54.55,10,27.275000000000002,572.775,2019-03-02,11:22,Credit card,7.1,Naypyitaw
440595691,C,Member,Female,Health and beauty,37.15,7,13.002500000000001,273.0525,2019-02-08,13:12,Credit card,7.7,Naypyitaw
554533790,B,Normal,Male,Sports and travel,37.02,6,11.106000000000002,233.226,2019-03-22,18:33,Cash,4.5,Mandalay
746190921,C,Normal,Male,Food and beverages,21.58,1,1.079,22.659,2019-02-09,10:02,Ewallet,7.2,Naypyitaw
233340817,C,Member,Female,Electronic accessories,98.84,1,4.942,103.78200000000001,2019-02-15,11:21,Cash,8.4,Naypyitaw
767051286,C,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,2019-01-23,12:10,Ewallet,5.4,Naypyitaw
340219136,A,Member,Female,Sports and travel,40.05,4,8.01,168.20999999999998,2019-01-25,11:40,Cash,9.7,Yangon
405313305,A,Member,Male,Fashion accessories,43.13,10,21.565,452.865,2019-02-02,18:31,Credit card,5.5,Yangon
731597531,B,Member,Male,Health and beauty,72.57,8,29.028,609.588,2019-03-30,17:58,Cash,4.6,Mandalay
676396028,A,Member,Female,Electronic accessories,64.44,5,16.11,338.31,2019-03-30,17:04,Cash,6.6,Yangon
502051910,A,Normal,Male,Health and beauty,65.18,3,9.777000000000001,205.317,2019-02-25,20:35,Credit card,6.3,Yangon
485308700,A,Normal,Female,Sports and travel,33.26,5,8.315,174.61499999999998,2019-03-18,16:10,Credit card,4.2,Yangon
598479715,C,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,2019-03-07,16:54,Ewallet,4.4,Naypyitaw
701698742,B,Normal,Male,Sports and travel,34.37,10,17.185,360.885,2019-03-16,10:11,Ewallet,6.7,Mandalay
575671508,A,Normal,Male,Electronic accessories,38.6,1,1.9300000000000002,40.53,2019-01-29,11:26,Ewallet,6.7,Yangon
541083113,C,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2019-02-02,20:29,Cash,8.4,Naypyitaw
246113901,C,Normal,Female,Electronic accessories,32.8,10,16.400000000000002,344.4,2019-02-15,12:12,Cash,6.2,Naypyitaw
674159296,A,Normal,Male,Sports and travel,37.14,5,9.285,194.98499999999999,2019-01-08,13:05,Ewallet,5.0,Yangon
305183552,B,Member,Male,Home and lifestyle,60.38,10,30.190000000000005,633.9900000000001,2019-02-12,16:19,Cash,6.0,Mandalay
493656248,C,Member,Female,Sports and travel,36.98,10,18.49,388.28999999999996,2019-01-01,19:48,Credit card,7.0,Naypyitaw
438014015,B,Member,Female,Sports and travel,49.49,4,9.898000000000001,207.858,2019-03-21,15:25,Ewallet,6.6,Mandalay
709584068,B,Normal,Female,Fashion accessories,41.09,10,20.545,431.44500000000005,2019-02-28,14:42,Cash,7.3,Mandalay
795497276,A,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,18:59,Ewallet,8.3,Yangon
556728512,C,Normal,Male,Home and lifestyle,22.96,1,1.1480000000000001,24.108,2019-01-30,20:47,Cash,4.3,Naypyitaw
627953243,B,Member,Female,Home and lifestyle,77.68,9,34.95600000000001,734.0760000000001,2019-02-04,13:21,Ewallet,9.8,Mandalay
686410932,B,Normal,Female,Fashion accessories,34.7,2,3.4700000000000006,72.87,2019-03-13,19:48,Ewallet,8.2,Mandalay
510095628,A,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,18:20,Credit card,7.2,Yangon
608043797,B,Member,Female,Health and beauty,25.32,8,10.128,212.688,2019-03-05,20:24,Ewallet,8.7,Mandalay
148822527,C,Member,Female,Home and lifestyle,12.12,10,6.06,127.25999999999999,2019-03-05,13:44,Credit card,8.4,Naypyitaw
437533084,B,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2019-02-26,11:48,Ewallet,7.1,Mandalay
632324574,B,Normal,Male,Sports and travel,75.92,8,30.368000000000002,637.7280000000001,2019-03-20,14:14,Cash,5.5,Mandalay
556977101,C,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,2019-01-01,15:51,Cash,8.5,Naypyitaw
862598517,C,Normal,Female,Food and beverages,90.24,6,27.072,568.512,2019-01-27,11:17,Cash,6.2,Naypyitaw
401188016,B,Member,Female,Sports and travel,98.13,1,4.9065,103.03649999999999,2019-01-21,17:36,Cash,8.9,Mandalay
420188989,A,Member,Female,Sports and travel,51.52,8,20.608000000000004,432.76800000000003,2019-02-02,15:47,Cash,9.6,Yangon
277632961,B,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2019-02-03,15:53,Credit card,5.4,Mandalay
573988548,C,Member,Female,Fashion accessories,31.9,1,1.595,33.495,2019-01-05,12:40,Ewallet,9.1,Naypyitaw
620022046,C,Normal,Male,Home and lifestyle,69.4,2,6.940000000000001,145.74,2019-01-27,19:48,Ewallet,9.0,Naypyitaw
282352475,B,Normal,Female,Sports and travel,93.31,2,9.331000000000001,195.951,2019-03-25,17:53,Cash,6.3,Mandalay
511543087,B,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2019-02-25,16:36,Credit card,9.5,Mandalay
726296793,A,Member,Male,Electronic accessories,24.18,8,9.672,203.112,2019-01-28,20:54,Ewallet,9.8,Yangon
387494215,B,Member,Female,Sports and travel,48.5,3,7.275,152.775,2019-01-08,12:50,Cash,6.7,Mandalay
862179201,B,Normal,Female,Food and beverages,84.05,6,25.215,529.515,2019-01-29,10:48,Credit card,7.7,Mandalay
291215991,B,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,2019-03-29,14:28,Cash,7.0,Mandalay
602809671,C,Member,Female,Home and lifestyle,15.95,6,4.784999999999999,100.48499999999999,2019-02-09,17:15,Credit card,5.1,Naypyitaw
347726115,B,Member,Female,Sports and travel,90.74,7,31.759,666.939,2019-01-16,18:03,Credit card,6.2,Mandalay
209610206,A,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.27749999999997,2019-01-05,17:29,Ewallet,6.1,Yangon
595274851,A,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,2019-01-27,18:05,Ewallet,9.3,Yangon
189520236,A,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,2019-03-14,12:07,Cash,7.6,Yangon
503070930,C,Member,Male,Sports and travel,58.39,7,20.436500000000002,429.16650000000004,2019-02-23,19:49,Credit card,8.2,Naypyitaw
413206708,C,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,2019-03-18,15:52,Ewallet,8.5,Naypyitaw
425852085,B,Member,Male,Health and beauty,54.86,5,13.715000000000002,288.015,2019-03-29,16:48,Ewallet,9.8,Mandalay
521187827,C,Member,Male,Home and lifestyle,39.39,5,9.8475,206.79749999999999,2019-01-22,20:46,Credit card,8.7,Naypyitaw
220281851,A,Normal,Male,Home and lifestyle,34.73,2,3.473,72.93299999999999,2019-03-01,18:14,Ewallet,9.7,Yangon
600389738,C,Member,Male,Sports and travel,71.92,5,17.98,377.58000000000004,2019-01-17,15:05,Credit card,4.3,Naypyitaw
734911155,B,Normal,Female,Electronic accessories,45.71,3,6.8565000000000005,143.9865,2019-03-26,10:34,Credit card,7.7,Mandalay
451285717,C,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20,11:23,Cash,7.3,Naypyitaw
609818548,A,Member,Female,Home and lifestyle,37.44,6,11.232,235.87199999999999,2019-02-06,13:55,Credit card,5.9,Yangon
133147229,C,Normal,Male,Health and beauty,62.87,2,6.287,132.027,2019-01-01,11:43,Cash,5.0,Naypyitaw
534014457,A,Normal,Male,Food and beverages,81.71,6,24.513,514.773,2019-01-27,14:36,Credit card,8.0,Yangon
719898991,A,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25,16:03,Ewallet,7.1,Yangon
286626248,B,Normal,Male,Fashion accessories,39.21,4,7.8420000000000005,164.68200000000002,2019-01-16,20:03,Credit card,9.0,Mandalay
339389982,B,Member,Male,Fashion accessories,59.86,2,5.986000000000001,125.706,2019-01-13,14:55,Ewallet,6.7,Mandalay
827445872,B,Member,Female,Food and beverages,54.36,10,27.180000000000003,570.78,2019-02-07,11:28,Credit card,6.1,Mandalay
827777633,A,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2019-02-17,19:41,Cash,9.3,Yangon
287831405,A,Normal,Male,Health and beauty,25.43,6,7.629,160.20899999999997,2019-02-12,19:01,Ewallet,7.0,Yangon
435134908,A,Member,Male,Fashion accessories,86.68,8,34.672000000000004,728.1120000000001,2019-01-24,18:04,Credit card,7.2,Yangon
857679057,B,Normal,Male,Electronic accessories,22.95,10,11.475000000000001,240.975,2019-02-06,19:20,Ewallet,8.2,Mandalay
236271144,C,Normal,Female,Food and beverages,16.31,9,7.3395,154.12949999999998,2019-03-26,10:31,Ewallet,8.4,Naypyitaw
892056689,A,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,13:28,Ewallet,6.2,Yangon
583414548,C,Normal,Male,Home and lifestyle,16.67,7,5.834500000000001,122.52450000000002,2019-02-07,11:36,Ewallet,7.4,Naypyitaw
339124827,B,Member,Female,Fashion accessories,73.96,1,3.698,77.65799999999999,2019-01-05,11:32,Credit card,5.0,Mandalay
643387867,A,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,11:44,Ewallet,6.9,Yangon
308810538,A,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,17:16,Credit card,4.9,Yangon
358889262,C,Member,Female,Food and beverages,87.48,6,26.244,551.124,2019-02-01,18:43,Ewallet,5.1,Naypyitaw
460354390,A,Normal,Male,Home and lifestyle,30.68,3,4.601999999999999,96.642,2019-01-22,11:00,Ewallet,9.1,Yangon
343870864,C,Member,Male,Health and beauty,75.88,1,3.794,79.67399999999999,2019-01-03,10:30,Credit card,7.1,Naypyitaw
173501108,B,Member,Female,Sports and travel,20.18,4,4.0360000000000005,84.756,2019-02-13,12:14,Credit card,5.0,Mandalay
243472663,C,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,16:43,Credit card,5.5,Naypyitaw
841188232,B,Normal,Female,Food and beverages,71.2,1,3.5600000000000005,74.76,2019-01-05,20:40,Credit card,9.2,Mandalay
701235550,B,Member,Male,Home and lifestyle,38.81,4,7.7620000000000005,163.002,2019-03-19,13:40,Ewallet,4.9,Mandalay
647501224,A,Normal,Female,Fashion accessories,29.42,10,14.710000000000003,308.91,2019-01-12,16:23,Ewallet,8.9,Yangon
541488554,A,Normal,Male,Sports and travel,60.95,9,27.427500000000006,575.9775000000001,2019-01-07,12:08,Credit card,6.0,Yangon
539217227,B,Normal,Female,Sports and travel,51.54,5,12.885,270.585,2019-01-26,17:45,Cash,4.2,Mandalay
213321216,A,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,10:28,Cash,7.3,Yangon
747587183,B,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,20:31,Ewallet,6.5,Mandalay
582528065,B,Normal,Female,Fashion accessories,54.31,9,24.439500000000002,513.2295,2019-02-22,10:49,Cash,8.9,Mandalay
210571719,B,Normal,Female,Health and beauty,58.24,9,26.208,550.3679999999999,2019-02-05,12:34,Cash,9.7,Mandalay
399694630,C,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,10:23,Credit card,8.6,Naypyitaw
134752619,A,Member,Male,Electronic accessories,19.32,7,6.7620000000000005,142.002,2019-03-25,18:51,Cash,6.9,Yangon
356448813,B,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,13:45,Credit card,7.7,Mandalay
198669832,B,Member,Female,Fashion accessories,72.04,2,7.204000000000001,151.28400000000002,2019-02-04,19:38,Cash,9.5,Mandalay
283265248,C,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,20:23,Ewallet,4.5,Naypyitaw
712390363,A,Member,Male,Food and beverages,41.66,6,12.498,262.45799999999997,2019-01-02,15:24,Ewallet,5.6,Yangon
218599410,A,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,16:54,Ewallet,8.2,Yangon
174750888,B,Normal,Male,Electronic accessories,21.58,9,9.710999999999999,203.93099999999998,2019-03-14,12:32,Cash,7.3,Mandalay
866997614,C,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,15:42,Credit card,4.4,Naypyitaw
134544720,B,Normal,Female,Electronic accessories,42.42,8,16.968,356.32800000000003,2019-01-30,13:58,Ewallet,5.7,Mandalay
760902357,A,Member,Male,Electronic accessories,74.51,6,22.353000000000005,469.41300000000007,2019-03-20,15:08,Ewallet,5.0,Yangon
514372845,B,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,13:02,Cash,9.0,Mandalay
698985964,A,Normal,Female,Food and beverages,81.21,10,40.605,852.7049999999999,2019-01-17,13:01,Credit card,6.3,Yangon
718579773,C,Normal,Female,Sports and travel,49.33,10,24.665,517.9649999999999,2019-02-03,16:40,Credit card,9.4,Naypyitaw
651887328,A,Normal,Female,Fashion accessories,65.74,9,29.583,621.2429999999999,2019-01-01,13:55,Cash,7.7,Yangon
241112261,B,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,10:33,Credit card,5.5,Mandalay
408269866,C,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,16:42,Ewallet,4.1,Naypyitaw
834831826,B,Member,Female,Home and lifestyle,82.04,5,20.510000000000005,430.71000000000004,2019-02-25,17:16,Credit card,7.6,Mandalay
343613544,B,Member,Male,Sports and travel,26.67,10,13.335000000000003,280.035,2019-01-29,11:48,Cash,8.6,Mandalay
239484278,A,Member,Male,Food and beverages,10.13,7,3.5455000000000005,74.45550000000001,2019-03-10,19:35,Ewallet,8.3,Yangon
355346244,B,Normal,Male,Food and beverages,72.39,2,7.239000000000001,152.019,2019-01-13,19:55,Credit card,8.1,Mandalay
550848664,A,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,14:33,Credit card,8.6,Yangon
339968318,B,Member,Male,Fashion accessories,81.31,7,28.458500000000004,597.6285,2019-03-01,19:49,Ewallet,6.3,Mandalay
458610011,B,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,18:43,Cash,5.8,Mandalay
592346155,C,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,14:43,Ewallet,6.2,Naypyitaw
797880493,A,Normal,Female,Health and beauty,64.27,4,12.854,269.93399999999997,2019-03-26,13:54,Cash,7.7,Yangon
207731363,B,Normal,Male,Health and beauty,69.51,2,6.9510000000000005,145.971,2019-03-01,12:15,Ewallet,8.1,Mandalay
390316381,C,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37,Cash,7.3,Naypyitaw
443820585,A,Member,Female,Health and beauty,77.68,4,15.536000000000001,326.25600000000003,2019-02-01,19:54,Cash,8.4,Yangon
339187061,C,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,15:06,Credit card,8.0,Naypyitaw
359903665,B,Member,Female,Fashion accessories,18.08,4,3.6159999999999997,75.93599999999999,2019-01-14,18:03,Credit card,9.5,Mandalay
375723056,B,Normal,Male,Sports and travel,63.06,3,9.459000000000001,198.639,2019-01-19,15:58,Ewallet,7.0,Mandalay
127476963,A,Normal,Male,Health and beauty,51.71,4,10.342,217.18200000000002,2019-03-09,13:53,Credit card,9.8,Yangon
278862735,A,Normal,Female,Food and beverages,52.34,3,7.851000000000001,164.871,2019-03-27,14:03,Cash,9.2,Yangon
695286250,A,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,16:38,Ewallet,7.7,Yangon
379176588,C,Normal,Male,Fashion accessories,59.61,10,29.805000000000003,625.905,2019-03-14,11:07,Cash,5.3,Naypyitaw
227503718,A,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23,Cash,4.4,Yangon
302152162,C,Member,Male,Health and beauty,46.53,6,13.959000000000001,293.139,2019-03-03,10:54,Credit card,4.3,Naypyitaw
788078452,C,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,17:38,Ewallet,9.4,Naypyitaw
560496611,A,Member,Female,Sports and travel,45.58,1,2.279,47.858999999999995,2019-02-07,14:13,Cash,9.8,Yangon
880350356,A,Member,Female,Sports and travel,75.2,3,11.280000000000001,236.88000000000002,2019-02-05,11:51,Ewallet,4.8,Yangon
585116748,B,Member,Male,Sports and travel,96.8,3,14.52,304.91999999999996,2019-03-15,13:05,Cash,5.3,Mandalay
470313286,B,Normal,Male,Health and beauty,14.82,3,2.2230000000000003,46.683,2019-03-01,11:30,Credit card,8.7,Mandalay
152682907,A,Normal,Male,Food and beverages,52.2,3,7.830000000000002,164.43000000000004,2019-02-15,13:30,Credit card,9.5,Yangon
123354896,C,Normal,Female,Sports and travel,46.66,9,20.997,440.93699999999995,2019-02-17,19:11,Ewallet,5.3,Naypyitaw
258697810,C,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,18:53,Cash,9.2,Naypyitaw
334642006,A,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22,Ewallet,9.6,Yangon
219614139,C,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,17:16,Ewallet,6.4,Naypyitaw
881417302,C,Normal,Female,Fashion accessories,64.99,1,3.2495,68.23949999999999,2019-01-26,10:06,Credit card,4.5,Naypyitaw
373094567,C,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,20:35,Ewallet,6.9,Naypyitaw
642306693,B,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,13:54,Ewallet,7.8,Mandalay
484228230,C,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,20:08,Cash,4.5,Naypyitaw
830582383,B,Normal,Male,Home and lifestyle,31.75,4,6.3500000000000005,133.35,2019-02-08,15:26,Cash,8.6,Mandalay
559989873,A,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,12:56,Ewallet,5.2,Yangon
544325024,C,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16,Credit card,6.4,Naypyitaw
318120304,A,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20,Ewallet,5.2,Yangon
349978902,B,Member,Male,Food and beverages,57.89,2,5.789000000000001,121.569,2019-01-17,10:37,Ewallet,8.9,Mandalay
421959805,A,Normal,Female,Electronic accessories,28.96,1,1.4480000000000002,30.408,2019-02-07,10:18,Credit card,6.2,Yangon
277355865,C,Member,Female,Food and beverages,98.97,9,44.536500000000004,935.2665000000001,2019-03-09,11:23,Cash,6.7,Naypyitaw
789238625,B,Member,Male,Fashion accessories,93.22,3,13.982999999999999,293.643,2019-01-24,11:45,Cash,7.2,Mandalay
284544231,C,Member,Male,Sports and travel,80.93,1,4.046500000000001,84.9765,2019-01-19,16:08,Credit card,9.0,Naypyitaw
443590061,A,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25,Ewallet,4.2,Yangon
509293912,A,Member,Female,Sports and travel,38.72,9,17.424000000000003,365.904,2019-03-20,12:24,Ewallet,4.2,Yangon
327409673,B,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,19:51,Cash,6.9,Mandalay
840192096,C,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,18:10,Ewallet,4.4,Naypyitaw
828466863,A,Member,Male,Food and beverages,98.53,6,29.559000000000005,620.739,2019-01-23,11:22,Credit card,4.0,Yangon
641963695,C,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,17:55,Ewallet,8.5,Naypyitaw
420973340,A,Normal,Female,Food and beverages,71.68,3,10.752000000000002,225.79200000000003,2019-03-28,15:30,Credit card,9.2,Yangon
436544512,A,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44,Cash,9.8,Yangon
670796321,B,Member,Female,Home and lifestyle,94.59,7,33.106500000000004,695.2365,2019-01-17,15:27,Credit card,4.9,Mandalay
852627105,B,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25,Credit card,4.4,Mandalay
598067312,B,Member,Male,Fashion accessories,91.35,1,4.5675,95.91749999999999,2019-02-16,15:42,Cash,6.8,Mandalay
135138269,B,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04,Cash,9.1,Mandalay
816572053,A,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37,Ewallet,8.7,Yangon
628908624,B,Member,Male,Health and beauty,82.58,10,41.29,867.0899999999999,2019-03-14,14:41,Cash,5.0,Mandalay
856662701,A,Member,Male,Home and lifestyle,53.3,3,7.994999999999999,167.89499999999998,2019-01-25,14:19,Ewallet,7.5,Yangon
308391707,A,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,18:19,Credit card,8.2,Yangon
149611929,A,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,14:08,Credit card,6.7,Yangon
655072265,A,Normal,Male,Electronic accessories,78.31,3,11.746500000000001,246.6765,2019-03-05,16:38,Ewallet,5.4,Yangon
589028023,A,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54,Credit card,7.0,Yangon
420047590,B,Normal,Male,Home and lifestyle,99.7,3,14.955000000000002,314.055,2019-03-18,11:29,Ewallet,4.7,Mandalay
182882763,B,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,19:28,Credit card,5.0,Mandalay
188550967,B,Member,Male,Health and beauty,66.47,10,33.23500000000001,697.9350000000001,2019-01-15,15:01,Credit card,5.0,Mandalay
610464100,A,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31,Credit card,6.0,Yangon
318812368,C,Normal,Female,Electronic accessories,46.2,1,2.31,48.510000000000005,2019-03-19,12:16,Cash,6.3,Naypyitaw
364338584,B,Member,Female,Food and beverages,17.63,5,4.4075,92.55749999999999,2019-03-08,15:27,Cash,8.5,Mandalay
665639737,B,Normal,Male,Fashion accessories,52.42,3,7.8629999999999995,165.123,2019-02-27,17:36,Ewallet,7.5,Mandalay
695095146,B,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,20:00,Ewallet,6.4,Mandalay
155453814,C,Member,Female,Electronic accessories,88.55,8,35.42,743.8199999999999,2019-03-19,15:29,Ewallet,4.7,Naypyitaw
794322436,B,Member,Male,Electronic accessories,55.67,2,5.567,116.90700000000001,2019-03-27,15:08,Ewallet,6.0,Mandalay
131158856,C,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,19:26,Credit card,4.0,Naypyitaw
273842164,C,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53,Ewallet,5.5,Naypyitaw
706366154,A,Member,Male,Home and lifestyle,19.36,9,8.712000000000002,182.952,2019-01-18,18:43,Ewallet,8.7,Yangon
778897974,C,Normal,Male,Health and beauty,70.21,6,21.063000000000002,442.323,2019-03-30,14:58,Cash,7.4,Naypyitaw
574318277,B,Member,Male,Fashion accessories,33.63,1,1.6815000000000002,35.3115,2019-03-20,19:55,Cash,5.6,Mandalay
859710933,C,Member,Female,Sports and travel,15.49,2,1.5490000000000002,32.529,2019-01-16,15:10,Cash,6.3,Naypyitaw
740115257,C,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,16:44,Cash,7.1,Naypyitaw
369822676,B,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,18:22,Ewallet,7.8,Mandalay
563474072,B,Normal,Female,Health and beauty,55.81,6,16.743000000000002,351.603,2019-01-22,11:52,Cash,9.9,Mandalay
742045161,A,Member,Male,Home and lifestyle,72.78,10,36.39,764.1899999999999,2019-02-03,17:24,Cash,7.3,Yangon
149157606,B,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,15:31,Ewallet,5.1,Mandalay
133773154,B,Member,Male,Fashion accessories,60.18,4,12.036000000000001,252.756,2019-02-16,18:04,Credit card,9.4,Mandalay
